"","index","age","OOS_R2","OOS_rmse","R2","rmse","model","ln_post","lnL_LOO","df","age class","rho"
"3849","63","5",0.998756910981518,0.0838242842794583,0.998940372995159,0.0773918535011037,"Hier",NA,NA,NA,NA,NA
"3850","63","6",0.997927676052089,0.108207738793121,0.998178918458679,0.101436485813302,"Hier",NA,NA,NA,NA,NA
"3851","63","7",0.998853992653112,0.0872876914092007,0.999014319093506,0.0809519805322895,"Hier",NA,NA,NA,NA,NA
"3852","63","8",0.999342676218457,0.0660061598598647,0.99942124942876,0.0619356230353918,"Hier",NA,NA,NA,NA,NA
"3853","63","9",0.998625922036557,0.0909786083711284,0.998823765790716,0.0841744922175736,"Hier",NA,NA,NA,NA,NA
"3854","63","10",0.998684701914444,0.0856308338426671,0.998891652829498,0.0786060525761856,"Hier",NA,NA,NA,NA,NA
"3855","63","11",0.998806865311614,0.082682385130348,0.998945598173593,0.0777268978214842,"Hier",NA,NA,NA,NA,NA
"3856","63","12",0.999551351286971,0.0555533503027033,0.999612956485466,0.0515984837223235,"Hier",NA,NA,NA,NA,NA
"3857","63","13",0.997513506924349,0.117853167468337,0.997839489187972,0.109856524240827,"Hier",NA,NA,NA,NA,NA
"3858","63","14",0.999377123910501,0.0643806599238632,0.999454001341389,0.0602768268917692,"Hier",NA,NA,NA,NA,NA
"3859","63","15",0.999343625081529,0.0634122474744318,0.999443844619644,0.0583707439693677,"Hier",NA,NA,NA,NA,NA
"3860","63","16",0.997610433992288,0.11836529300697,0.997914434328118,0.110580053717127,"Hier",NA,NA,NA,NA,NA
"3861","63","17",0.998972200193238,0.0784526485567875,0.999114029832055,0.0728388186416873,"Hier",NA,NA,NA,NA,NA
"3862","63","18",0.999400830400828,0.0586112354276198,0.999473495061005,0.0549423480177392,"Hier",NA,NA,NA,NA,NA
"3863","63","19",0.998804364465767,0.0882429442452851,0.998953984202073,0.082537194912645,"Hier",NA,NA,NA,NA,NA
"3864","63","20",0.999535941516508,0.0569332528665763,0.999599546831078,0.0528878006247067,"Hier",NA,NA,NA,NA,NA
"3865","63","1",0.996060354686111,0.144183868145922,0.991211055221345,0.233165584534569,"IndvAge",0.362076130601235,18.1294285418072,7.44262866376329,"V1",NA
"3866","63","2",0.987957309176296,0.283775669208412,0.997942683441363,0.113773498616682,"IndvAge",2.46135141797539,23.1576269957564,8.31043173718045,"V10",NA
"3867","63","3",0.988155718544578,0.266784437666886,0.998515028017915,0.0910067934553294,"IndvAge",1.28632835549611,22.188544158101,9.3664188857553,"V11",NA
"3868","63","4",0.986590995716441,0.279279224482054,0.998807688312359,0.0815702753111275,"IndvAge",1.14373029996346,21.6589187372753,9.54907381519294,"V12",NA
"3869","63","5",0.986801824858211,0.272465455619707,0.998201868564679,0.100869773678716,"IndvAge",1.43460665028517,22.4547645380753,8.94763839868688,"V13",NA
