"","rowname","phi1","phi2","phi3","phi4","phi5","phi6","phi7","phi8","phi9","phi10","ve","sigma2","rho","tslength","approach","maxE","iter"
"146","N_total",0.0942629740552988,1.72734147532588e-303,0.179570349553139,1.72734147532588e-303,1.25979680706037e-99,0.0285719733898225,1.25979680706037e-99,1.72734147532588e-303,1.72734147532588e-303,2.45094225395538e-19,0.01,1.63122949937284,0.499999826518018,100,"TAindex",10,30
"147","5yrs20ages",0.62211619191185,0.521007163309976,NA,NA,NA,NA,NA,NA,NA,NA,0.140226606946466,1.05817190018577,0.977083817858851,5,"hier",2,30
"148","10yrs10ages",0.027874637816144,0.00210667428232038,0.835463470952373,NA,NA,NA,NA,NA,NA,NA,0.01,2.09307241090001,0.985289004603424,10,"hier",3,30
"149","20yrs5ages",0.117673968827567,0.0406938299489411,0.367753975672148,0.00295441598885757,NA,NA,NA,NA,NA,NA,0.01,1.46811978098487,0.998680001131813,20,"hier",4,30
"150","25yrs4ages",0.00422379415636157,0.0240588554095679,0.277901526061549,0.0597582597986038,0,NA,NA,NA,NA,NA,0.01,1.69419569055899,0.992201654732348,25,"hier",5,30
"151","N_total",0.0955253938738673,4.64329622959346e-260,0.182977285615746,4.64329622959346e-260,2.27166477890432e-70,0.028679825606769,2.27166477890432e-70,4.64329622959346e-260,4.64329622959346e-260,2.94108339848014e-14,0.01,1.60257988696747,0.499999826518018,100,"TAindex",10,31
"152","5yrs20ages",0.603896149536178,0.522272444249556,NA,NA,NA,NA,NA,NA,NA,NA,0.1379326469611,1.06805658714117,0.977685230912729,5,"hier",2,31
"153","10yrs10ages",0.024991078367636,0.00204819512069546,0.705625422096645,NA,NA,NA,NA,NA,NA,NA,0.01,2.38586658192899,0.986380282997648,10,"hier",3,31
"154","20yrs5ages",0.0930617171209992,0.0374953286787261,0.326006580108181,0.000592126987561239,NA,NA,NA,NA,NA,NA,0.01,1.74958148635141,0.998770018936868,20,"hier",4,31
"155","25yrs4ages",0.00305733413499178,0.0330006258144219,0.229578434141453,0.0647977813908994,0,NA,NA,NA,NA,NA,0.01,1.67660200150287,0.992549589439683,25,"hier",5,31
"156","N_total",0.0911699522034816,2.40741236324407e-238,0.168036881718933,2.40741236324407e-238,2.7427043481019e-59,0.0372551128392911,2.7427043481019e-59,2.40741236324407e-238,2.40741236324407e-238,2.46852189644852e-12,0.01,1.62035144784642,0.500000076493016,100,"TAindex",10,32
"157","5yrs20ages",0.715599080591975,0.530530843569306,NA,NA,NA,NA,NA,NA,NA,NA,0.107616821955648,1.12728773732579,0.97817326139468,5,"hier",2,32
"158","10yrs10ages",0.0429988918061445,0.00175033463198807,0.629891735379964,NA,NA,NA,NA,NA,NA,NA,0.01,2.10055076436522,0.983227745809484,10,"hier",3,32
"159","20yrs5ages",0.224214746494415,0.093927949701106,0.509600388207431,0.0933601012385228,NA,NA,NA,NA,NA,NA,0.01,0.740110811286443,0.998492861174431,20,"hier",4,32
"160","25yrs4ages",0.00773857167819031,0.0190896933291305,0.615918337210901,0.0629455727570201,0,NA,NA,NA,NA,NA,0.01,1.31538474895824,0.989549501801886,25,"hier",5,32
"161","N_total",0.0921058969989733,2.40741236324407e-238,0.173569177943911,2.40741236324407e-238,2.7427043481019e-59,0.0326315796532271,2.7427043481019e-59,2.40741236324407e-238,2.40741236324407e-238,2.46852189644852e-12,0.01,1.62442050381442,0.500000076493016,100,"TAindex",10,33
"162","5yrs20ages",0.637093464129403,0.717217749974745,NA,NA,NA,NA,NA,NA,NA,NA,0.113752855702295,1.06957005525832,0.979886146923284,5,"hier",2,33
"163","10yrs10ages",0.0357732045485676,0.00112106135777079,0.810953069576922,NA,NA,NA,NA,NA,NA,NA,0.01,2.04015134603272,0.984360869407491,10,"hier",3,33
"164","20yrs5ages",0.305364279693127,0.0727359478605909,0.45093788603121,0.0542936428930807,NA,NA,NA,NA,NA,NA,0.01,0.782054938654725,0.998546523308004,20,"hier",4,33
"165","25yrs4ages",0.0107825207332662,0.0107063972622014,0.477667875437815,0.0537514401396143,0,NA,NA,NA,NA,NA,0.01,1.50475560084143,0.989829412344673,25,"hier",5,33
"166","N_total",0.0955253938738673,4.64329622959346e-260,0.182279867310438,4.64329622959346e-260,2.27166477890432e-70,0.028679825606769,2.27166477890432e-70,4.64329622959346e-260,4.64329622959346e-260,2.94108339848014e-14,0.01,1.60257988696747,0.499999826518018,100,"TAindex",10,34
"167","5yrs20ages",0.603125742190322,0.521367539106846,NA,NA,NA,NA,NA,NA,NA,NA,0.137598209395696,1.0685921220664,0.977733787365543,5,"hier",2,34
"168","10yrs10ages",0.0249476592703719,0.00201195424440106,0.694912625843612,NA,NA,NA,NA,NA,NA,NA,0.01,2.40569893267352,0.986466436481755,10,"hier",3,34
"169","20yrs5ages",0.0908578241164733,0.0372575137567317,0.320790680419174,0.000364520705587195,NA,NA,NA,NA,NA,NA,0.01,1.78021630993584,0.998779391112746,20,"hier",4,34
"170","25yrs4ages",0.00286945022695049,0.0341483577291774,0.220560421986886,0.0646102793269068,0,NA,NA,NA,NA,NA,0.01,1.70126008545924,0.992633557740539,25,"hier",5,34
"171","N_total",0.091838646878674,6.47140644105648e-195,0.176689389977736,6.47140644105648e-195,2.3375443734317e-42,0.0326668623656761,2.3375443734317e-42,6.47140644105648e-195,6.47140644105648e-195,2.14671277252129e-09,0.01,1.60557270735475,0.500000076493016,100,"TAindex",10,35
"172","5yrs20ages",0.619502271984716,0.564950661785191,NA,NA,NA,NA,NA,NA,NA,NA,0.137198257198216,1.13733977038295,0.978959211780962,5,"hier",2,35
"173","10yrs10ages",0.0352264366499258,0.00273181613774775,0.569656316977634,NA,NA,NA,NA,NA,NA,NA,0.01,3.08959319740085,0.987977859561377,10,"hier",3,35
"174","20yrs5ages",0.299176845975612,0.0336863931185679,0.534848835951779,0.181242619371054,NA,NA,NA,NA,NA,NA,0.01,0.736282824752387,0.99856309126755,20,"hier",4,35
"175","25yrs4ages",0.0116130449031839,0.00987092913215287,0.431817106719749,0.0472146600188136,0,NA,NA,NA,NA,NA,0.01,1.81905476881794,0.989597852239395,25,"hier",5,35
"176","N_total",0.0969465117015117,1.73958985858633e-151,0.187618889073885,1.73958985858633e-151,1.33692698504729e-30,0.0273395154118,1.33692698504729e-30,1.73958985858633e-151,1.73958985858633e-151,2.36037040111553e-07,0.01,1.57805230388728,0.500000076493016,100,"TAindex",10,36
"177","5yrs20ages",0.655475918582662,0.511618797921045,NA,NA,NA,NA,NA,NA,NA,NA,0.114266941378734,1.1529085466863,0.980842718174886,5,"hier",2,36
"178","10yrs10ages",0.0385111129509063,0.00185965833848159,0.525612691307486,NA,NA,NA,NA,NA,NA,NA,0.01,3.19135920357221,0.986716825673537,10,"hier",3,36
"179","20yrs5ages",0.247469383984944,0.0286466335808842,0.543934437208924,0.153542829542274,NA,NA,NA,NA,NA,NA,0.01,0.841455227061979,0.998807128676846,20,"hier",4,36
"180","25yrs4ages",0.00609314001289635,0.0165454170782532,0.495643097529941,0.0610381900460194,0,NA,NA,NA,NA,NA,0.01,1.45579172497178,0.991938687019179,25,"hier",5,36
"181","N_total",0.0916246062186003,0,0.167210337589365,0,0,0.0386001082912632,0,0,0,6.15065513358293e-148,0.01,1.60996740645422,0.499999826518018,100,"TAindex",10,37
"182","5yrs20ages",0.72935749665973,0.531079843997155,NA,NA,NA,NA,NA,NA,NA,NA,0.113264896589666,1.13160126119334,0.979428632861519,5,"hier",2,37
"183","10yrs10ages",0.0482910200169244,0.000580177897036548,0.551617129388236,NA,NA,NA,NA,NA,NA,NA,0.01,2.19355749984302,0.983322158800359,10,"hier",3,37
"184","20yrs5ages",0,0.100927558905855,0.721251721249102,0.00911837354596728,NA,NA,NA,NA,NA,NA,0.01,1.29742489360508,0.997784265223694,20,"hier",4,37
"185","25yrs4ages",0.0035326146553569,0.0370685908832273,0.455338000064413,0.0655317413634385,0,NA,NA,NA,NA,NA,0.01,1.50846218506682,0.991388742605569,25,"hier",5,37
"186","N_total",0.0948970923821225,1.73958985858633e-151,0.181250246008506,1.73958985858633e-151,1.33692698504729e-30,0.0301547132698883,1.33692698504729e-30,1.73958985858633e-151,1.73958985858633e-151,2.36037040111553e-07,0.01,1.60252854355555,0.500000076493016,100,"TAindex",10,38
"187","5yrs20ages",0.591120527687508,0.523267059486848,NA,NA,NA,NA,NA,NA,NA,NA,0.13328261295278,1.07966344802263,0.97804655603238,5,"hier",2,38
"188","10yrs10ages",0.0245219461771198,0.0017757944899458,0.621814072916897,NA,NA,NA,NA,NA,NA,NA,0.01,2.62958987449548,0.98695700748591,10,"hier",3,38
"189","20yrs5ages",0.0728594068410508,0.0388159719314039,0.312519006116185,8.86791227702778e-271,NA,NA,NA,NA,NA,NA,0.01,1.92447417175115,0.998890982001527,20,"hier",4,38
"190","25yrs4ages",0.00106440925737557,0.053354489730786,0.150568490445222,0.0716263156363327,0,NA,NA,NA,NA,NA,0.01,1.65855023863547,0.992785009790329,25,"hier",5,38
"191","N_total",0.0921741477834867,0,0.173960762412041,0,1.72252668775837e-140,0.0311156630398655,1.72252668775837e-140,0,0,1.18938414194603e-26,0.01,1.63472859507752,0.499999826518018,100,"TAindex",10,39
"192","5yrs20ages",0.628004695568174,0.651893424651038,NA,NA,NA,NA,NA,NA,NA,NA,0.133782488041458,1.03290799708761,0.977007276496126,5,"hier",2,39
"193","10yrs10ages",0.0330961497212428,0.00133268125700341,0.902743660522392,NA,NA,NA,NA,NA,NA,NA,0.01,1.94299154613546,0.984762097989508,10,"hier",3,39
"194","20yrs5ages",0.208810339510632,0.0573961258198344,0.461553399255268,0.0212725471135111,NA,NA,NA,NA,NA,NA,0.01,0.957794048379238,0.998534624604698,20,"hier",4,39
"195","25yrs4ages",0.00749699542536802,0.0141753009105672,0.379959973351943,0.0547505852898967,0,NA,NA,NA,NA,NA,0.01,1.60023987784857,0.990722805586209,25,"hier",5,39
"196","N_total",0.0921178460744226,0,0.175241055856565,0,1.72252668775837e-140,0.0315789068680466,1.72252668775837e-140,0,0,1.18938414194603e-26,0.01,1.63192899024501,0.499999826518018,100,"TAindex",10,40
"197","5yrs20ages",0.627468180175037,0.698769348857583,NA,NA,NA,NA,NA,NA,NA,NA,0.129965857029949,1.03228643952217,0.9773936859826,5,"hier",2,40
"198","10yrs10ages",0.0340065741223667,0.00116003205204575,0.898938701655044,NA,NA,NA,NA,NA,NA,NA,0.01,1.95546095364004,0.984679426918306,10,"hier",3,40
"199","20yrs5ages",0.238981786272294,0.0623482620587614,0.47237617158779,0.029750665320796,NA,NA,NA,NA,NA,NA,0.01,0.883021518449302,0.998513320661826,20,"hier",4,40
"200","25yrs4ages",0.00829150670759922,0.0127888232509731,0.403670314538913,0.0543474445110109,0,NA,NA,NA,NA,NA,0.01,1.59266005482052,0.990472332756867,25,"hier",5,40
"201","N_total",0.0935047085614139,0,0.176436844966307,0,1.72252668775837e-140,0.0333076620314508,0,0,0,1.18938414194603e-26,0.01,1.60471089224358,0.499999826518018,100,"TAindex",10,41
"202","5yrs20ages",0.812477747297765,0.415450620944332,NA,NA,NA,NA,NA,NA,NA,NA,0.129338341168134,1.1146140773495,0.976144137380626,5,"hier",2,41
"203","10yrs10ages",0.044517160536127,0,0.621303620860093,NA,NA,NA,NA,NA,NA,NA,0.01,2.2211056284794,0.982821422040211,10,"hier",3,41
"204","20yrs5ages",0,0.0921100655652647,0.554837126976639,0.00329911246585489,NA,NA,NA,NA,NA,NA,0.01,1.50619118941,0.997050819415963,20,"hier",4,41
"205","25yrs4ages",0.00466148975296436,0.0300020524401476,0.407539963989886,0.0636528925778508,0,NA,NA,NA,NA,NA,0.01,1.57866576028069,0.990981858629813,25,"hier",5,41
"206","N_total",0.0952353574741649,3.35523367526795e-173,0.181475404174551,3.35523367526795e-173,6.05143924918802e-36,0.0297670565865369,6.05143924918802e-36,3.35523367526795e-173,3.35523367526795e-173,2.78714235424159e-08,0.01,1.60042683993913,0.499999826518018,100,"TAindex",10,42
"207","5yrs20ages",0.591592436984918,0.524437893723441,NA,NA,NA,NA,NA,NA,NA,NA,0.134385957616484,1.07760000426853,0.978041838355249,5,"hier",2,42
"208","10yrs10ages",0.0243397853809924,0.00184273856476258,0.634193840940246,NA,NA,NA,NA,NA,NA,NA,0.01,2.59147888427056,0.986889410348912,10,"hier",3,42
"209","20yrs5ages",0.0766761973889816,0.038132887943081,0.311501904042026,0,NA,NA,NA,NA,NA,NA,0.01,1.90640346206998,0.998863847296069,20,"hier",4,42
"210","25yrs4ages",0.00156905472765558,0.0478171378526218,0.168306780681087,0.0700913608520608,0,NA,NA,NA,NA,NA,0.01,1.66271006033782,0.99279316958097,25,"hier",5,42
"211","N_total",0.0941550448993032,1.72734147532588e-303,0.179570349553139,1.72734147532588e-303,1.25979680706037e-99,0.0291405412436783,1.25979680706037e-99,1.72734147532588e-303,1.72734147532588e-303,2.45094225395538e-19,0.01,1.63122949937284,0.499999826518018,100,"TAindex",10,43
"212","5yrs20ages",0.625166565969351,0.522692345199563,NA,NA,NA,NA,NA,NA,NA,NA,0.140539418409729,1.05623690351831,0.976959510297679,5,"hier",2,43
"213","10yrs10ages",0.0284937558558681,0.0020879337911274,0.860832300951224,NA,NA,NA,NA,NA,NA,NA,0.01,2.04590428623191,0.985091052009176,10,"hier",3,43
"214","20yrs5ages",0.123139163214556,0.0412930938565403,0.376846301265884,0.00363307310237338,NA,NA,NA,NA,NA,NA,0.01,1.42964049406638,0.998673708762818,20,"hier",4,43
"215","25yrs4ages",0.00450378785665137,0.0227675984545735,0.288638040853583,0.0593112487132726,0,NA,NA,NA,NA,NA,0.01,1.68001055996394,0.992037813748013,25,"hier",5,43
"216","N_total",0.0878493239348895,8.95575689687982e-282,0.165232474519485,8.95575689687982e-282,1.14325351148341e-83,0.0343612760953281,1.14325351148341e-83,8.95575689687982e-282,8.95575689687982e-282,1.44474688474476e-16,0.01,1.68243696212025,0.500000076493016,100,"TAindex",10,44
"217","5yrs20ages",0.635477862815565,0.667773225797656,NA,NA,NA,NA,NA,NA,NA,NA,0.134102645909549,1.0593986821493,0.97768400681662,5,"hier",2,44
"218","10yrs10ages",0.0372393407020078,0,0.734497609688368,NA,NA,NA,NA,NA,NA,NA,0.01,2.46804124452172,0.983454440615305,10,"hier",3,44
"219","20yrs5ages",0.21593572134984,0.0597155081293534,0.354465164405758,0.0353185138009762,NA,NA,NA,NA,NA,NA,0.01,1.04752284418621,0.998261461826556,20,"hier",4,44
"220","25yrs4ages",0.00355817139451833,0.0413363197892162,0.380353451893406,0.0698072056347307,0,NA,NA,NA,NA,NA,0.01,1.48868754571087,0.991069169990076,25,"hier",5,44
"221","N_total",0.0995151522856296,1.90055555034199e-57,0.203193281351052,2.40741236324407e-238,2.7427043481019e-59,0.0232547183835604,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,2.46852189644852e-12,0.01,1.57456424614963,0.500000076493016,100,"TAindex",10,45
"222","5yrs20ages",0.896838209933936,0.384809793444413,NA,NA,NA,NA,NA,NA,NA,NA,0.126896972215085,1.12645425823481,0.974577821775381,5,"hier",2,45
"223","10yrs10ages",0.0488335157807971,0.00257464743611126,0.560921082762613,NA,NA,NA,NA,NA,NA,NA,0.0102749431590646,1.96874183258801,0.983036760591197,10,"hier",3,45
"224","20yrs5ages",2.74097589609026e-66,0.0965935976042654,0.534595269116813,0.00248883299710848,NA,NA,NA,NA,NA,NA,0.01,1.50753923765211,0.996918183635377,20,"hier",4,45
"225","25yrs4ages",0.000642556371887364,0.0550214055545505,0.558482616426089,0.0950746035427608,0,NA,NA,NA,NA,NA,0.01,1.12854254373351,0.995894943319046,25,"hier",5,45
"226","N_total",0.0927255758035789,0,0.172752852715884,0,1.72252668775837e-140,0.035048288197849,1.72252668775837e-140,0,0,1.18938414194603e-26,0.01,1.60324839757229,0.499999826518018,100,"TAindex",10,46
"227","5yrs20ages",0.693178966272963,0.568495408169283,NA,NA,NA,NA,NA,NA,NA,NA,0.107373795132422,1.115924632307,0.978780270546748,5,"hier",2,46
"228","10yrs10ages",0.0397895149172528,0.00188818258948855,0.690508364156648,NA,NA,NA,NA,NA,NA,NA,0.01,2.07408652576872,0.983368062728323,10,"hier",3,46
"229","20yrs5ages",0.286980458944698,0.0855397330855226,0.45361036966756,0.0833941060614198,NA,NA,NA,NA,NA,NA,0.01,0.744983181567711,0.998550062592473,20,"hier",4,46
"230","25yrs4ages",0.0101611513446464,0.0132972077746965,0.590115543940625,0.0588182925712987,0,NA,NA,NA,NA,NA,0.01,1.35949480777283,0.989335291323765,25,"hier",5,46
"231","N_total",0.0943270381426379,1.73958985858633e-151,0.180659034757771,1.73958985858633e-151,1.33692698504729e-30,0.0297925066543287,1.33692698504729e-30,1.73958985858633e-151,1.73958985858633e-151,2.36037040111553e-07,0.01,1.61769161400967,0.500000076493016,100,"TAindex",10,47
"232","5yrs20ages",0.591107596709427,0.524288867424274,NA,NA,NA,NA,NA,NA,NA,NA,0.133571136618811,1.07920316176895,0.978029261718384,5,"hier",2,47
"233","10yrs10ages",0.0244302207636533,0.00180134572464165,0.625798833458986,NA,NA,NA,NA,NA,NA,NA,0.01,2.6227632545726,0.986928384464421,10,"hier",3,47
"234","20yrs5ages",0.0736612514876032,0.0385250879921343,0.312129157388403,0,NA,NA,NA,NA,NA,NA,0.01,1.9277246093969,0.998886424150537,20,"hier",4,47
"235","25yrs4ages",0.00121117159811308,0.0519465102348932,0.1560264033308,0.071691799031619,0,NA,NA,NA,NA,NA,0.01,1.65202845583223,0.992772818010982,25,"hier",5,47
"236","N_total",0.0927952072021662,0,0.169972922927152,0,1.23592943010033e-205,0.0368781286126886,1.23592943010033e-205,0,0,4.4602441813732e-44,0.01,1.5924610354484,0.500000076493016,100,"TAindex",10,48
"237","5yrs20ages",0.783757762086261,0.465458214745875,NA,NA,NA,NA,NA,NA,NA,NA,0.122670570608617,1.11988274120309,0.977914329272129,5,"hier",2,48
"238","10yrs10ages",0.0469812639476877,0,0.56829238540985,NA,NA,NA,NA,NA,NA,NA,0.01,2.23401911157396,0.983143859490231,10,"hier",3,48
"239","20yrs5ages",0,0.0974796048863307,0.615406186255988,0.00365582387191263,NA,NA,NA,NA,NA,NA,0.01,1.41921886708942,0.997136249009362,20,"hier",4,48
"240","25yrs4ages",0.00399138479424282,0.0332766369644442,0.392202964678111,0.0632359217648801,0,NA,NA,NA,NA,NA,0.01,1.6029606352671,0.991453297277909,25,"hier",5,48
"241","N_total",0.0974139407236903,0,0.187052930867161,0,1.23592943010033e-205,0.0290618418647953,0,0,0,6.42815753578576e-44,0.01,1.56923625313679,0.500000076493016,100,"TAindex",10,49
"242","5yrs20ages",0.543056039324638,0.608147087449915,NA,NA,NA,NA,NA,NA,NA,NA,0.129566405787581,1.16281600063883,0.984482299217424,5,"hier",2,49
"243","10yrs10ages",0.0390641789873777,0.00245177198607494,0.558736041648895,NA,NA,NA,NA,NA,NA,NA,0.01,3.06422926636599,0.985669185439582,10,"hier",3,49
"244","20yrs5ages",0.308131052835295,0.0289636503355346,0.554079732763254,0.104318634218222,NA,NA,NA,NA,NA,NA,0.01,0.942352835667894,0.998710021701136,20,"hier",4,49
"245","25yrs4ages",0.0044119013628345,0.0200654244878285,0.438113767993447,0.0580752591878062,8.19103811746012e-314,NA,NA,NA,NA,NA,0.01,1.55958106600374,0.99381268610464,25,"hier",5,49
"246","N_total",0.0944797426170198,0,0.180054573701489,0,0,0.0309134501716041,0,0,0,3.21501322571573e-67,0.01,1.60235192573576,0.500000076493016,100,"TAindex",10,50
"247","5yrs20ages",0.717931475793745,0.451431876814936,NA,NA,NA,NA,NA,NA,NA,NA,0.110393506649618,1.09714057106749,0.973161916707986,5,"hier",2,50
"248","10yrs10ages",0.033407391342768,0.00123556862359105,0.540906211903649,NA,NA,NA,NA,NA,NA,NA,0.01,3.11387045286036,0.987138682300058,10,"hier",3,50
"249","20yrs5ages",0,0.046929744461664,0.61180419084507,0.142032118307562,NA,NA,NA,NA,NA,NA,0.01,0.971644953091774,0.998801160787649,20,"hier",4,50
"250","25yrs4ages",0.00421860533462232,0.0314994975552088,0.549756424785671,0.0733621304879531,0,NA,NA,NA,NA,NA,0.01,1.30599536374065,0.991105992626139,25,"hier",5,50
"251","N_total",0.0917986998919557,8.95575689687982e-282,0.173876813093603,8.95575689687982e-282,1.14325351148341e-83,0.0322205516768772,1.14325351148341e-83,8.95575689687982e-282,8.95575689687982e-282,1.44474688474476e-16,0.01,1.63418356253347,0.500000076493016,100,"TAindex",10,51
"252","5yrs20ages",0.628962150756911,0.752264539262168,NA,NA,NA,NA,NA,NA,NA,NA,0.119889568935617,1.04694486002117,0.978996585655927,5,"hier",2,51
"253","10yrs10ages",0.0351637528453989,0.000951845573881586,0.854810136095164,NA,NA,NA,NA,NA,NA,NA,0.01,2.00617678697142,0.984576292115727,10,"hier",3,51
"254","20yrs5ages",0.282202140995162,0.0688452991732088,0.466384264353718,0.0440399055326192,NA,NA,NA,NA,NA,NA,0.01,0.806280093362041,0.998515240173669,20,"hier",4,51
"255","25yrs4ages",0.00973388176267834,0.011229385268928,0.443087615391388,0.0537198007801816,0,NA,NA,NA,NA,NA,0.01,1.55028497717033,0.990112510804659,25,"hier",5,51
"256","N_total",0.0928697263713808,0,0.175457919570538,0,8.93079364115962e-119,0.0304530966806919,8.93079364115962e-119,0,0,1.16086750320934e-22,0.01,1.63940779918418,0.500000076493016,100,"TAindex",10,52
"257","5yrs20ages",0.633164731795746,0.544932802483168,NA,NA,NA,NA,NA,NA,NA,NA,0.140664760561264,1.04711313607336,0.976531897007232,5,"hier",2,52
"258","10yrs10ages",0.0308055046911304,0.00185149345101991,0.922489799413477,NA,NA,NA,NA,NA,NA,NA,0.01,1.93902343356003,0.984693594835615,10,"hier",3,52
"259","20yrs5ages",0.158167258546704,0.047535021817817,0.424643932749967,0.00900715543986111,NA,NA,NA,NA,NA,NA,0.01,1.18175307987108,0.998594363118437,20,"hier",4,52
"260","25yrs4ages",0.00569783397570644,0.0176963009996625,0.332035048199482,0.0565399528028849,0,NA,NA,NA,NA,NA,0.01,1.6671901726097,0.991505173978479,25,"hier",5,52
"261","N_total",0.0945354930102342,1.72734147532588e-303,0.179735002701095,1.72734147532588e-303,1.25979680706037e-99,0.0312126552229037,1.72734147532588e-303,1.72734147532588e-303,1.72734147532588e-303,3.53232744192237e-19,0.01,1.60515024722252,0.499999826518018,100,"TAindex",10,53
"262","5yrs20ages",0.602759296505877,0.516056846973605,NA,NA,NA,NA,NA,NA,NA,NA,0.129772753157425,1.08136618971623,0.977402985725196,5,"hier",2,53
"263","10yrs10ages",0.0250354439383267,0.00155169598816926,0.587971371575036,NA,NA,NA,NA,NA,NA,NA,0.01,2.84404006448238,0.98750283977687,10,"hier",3,53
"264","20yrs5ages",0.0624627685469866,0.0422290362201779,0.326812737791924,6.10311025167893e-31,NA,NA,NA,NA,NA,NA,0.01,1.9404811259332,0.998932824392752,20,"hier",4,53
"265","25yrs4ages",1.4953367247796e-19,0.0720219914095863,0.108489494422975,0.0770010925322739,0,NA,NA,NA,NA,NA,0.01,1.60756255486358,0.99260048223905,25,"hier",5,53
"266","N_total",0.0935535151244741,1.24817241893004e-216,0.177728795871536,1.24817241893004e-216,4.71022102939469e-50,0.0321403182070237,4.71022102939469e-50,1.24817241893004e-216,1.24817241893004e-216,1.42705122787127e-10,0.01,1.60490447841813,0.499999826518018,100,"TAindex",10,54
"267","5yrs20ages",0.694234079336366,0.458240828453643,NA,NA,NA,NA,NA,NA,NA,NA,0.117265725895445,1.07249227070894,0.972903273614908,5,"hier",2,54
"268","10yrs10ages",0.0306648263869036,0.00123753110191322,0.556791924842157,NA,NA,NA,NA,NA,NA,NA,0.01,2.99522996290872,0.987107219764247,10,"hier",3,54
"269","20yrs5ages",0.0320834411086734,0.0604176633960078,0.414824484132623,0,NA,NA,NA,NA,NA,NA,0.01,1.80055602832377,0.998403022354725,20,"hier",4,54
"270","25yrs4ages",0.00159433566057145,0.0518544475706061,0.461927940973375,0.0781159214483855,0,NA,NA,NA,NA,NA,0.01,1.36703381903398,0.992113814837664,25,"hier",5,54
"271","N_total",0.0968412005936369,4.64329622959346e-260,0.18799043041596,4.64329622959346e-260,2.27166477890432e-70,0.0272717184308189,2.27166477890432e-70,4.64329622959346e-260,4.64329622959346e-260,2.94108339848014e-14,0.01,1.58570342763672,0.499999826518018,100,"TAindex",10,55
"272","5yrs20ages",0.632958124846396,0.532181891443144,NA,NA,NA,NA,NA,NA,NA,NA,0.117226806706735,1.15501747343525,0.98184258212889,5,"hier",2,55
"273","10yrs10ages",0.0388584594794707,0.0019899859694544,0.530640366562094,NA,NA,NA,NA,NA,NA,NA,0.01,3.17837185438573,0.986544433809197,10,"hier",3,55
"274","20yrs5ages",0.265007994171711,0.0284478203268335,0.550096894048206,0.144750841329351,NA,NA,NA,NA,NA,NA,0.01,0.856077607220386,0.998798190921207,20,"hier",4,55
"275","25yrs4ages",0.00569638580208394,0.0170838295543815,0.485695247172473,0.0608266438951393,0,NA,NA,NA,NA,NA,0.01,1.47368200659296,0.992266071336555,25,"hier",5,55
"276","N_total",0.0945887695952912,2.40741236324407e-238,0.180145320302942,2.40741236324407e-238,2.7427043481019e-59,0.0316695185595436,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,3.55766343402807e-12,0.01,1.59574006014279,0.500000076493016,100,"TAindex",10,56
"277","5yrs20ages",0.712211016453664,0.452221372034809,NA,NA,NA,NA,NA,NA,NA,NA,0.112893963632841,1.08567385918969,0.972622623677229,5,"hier",2,56
"278","10yrs10ages",0.0323863221710922,0.00123212676945187,0.550771052705659,NA,NA,NA,NA,NA,NA,NA,0.01,3.07092692004028,0.987079489490318,10,"hier",3,56
"279","20yrs5ages",6.14384629149683e-79,0.0469054643402728,0.578065059380206,0.139991856195449,NA,NA,NA,NA,NA,NA,0.01,0.979509077792474,0.998773042310347,20,"hier",4,56
"280","25yrs4ages",0.00315319448805202,0.0386025266989187,0.53699227420981,0.0769029430254559,0,NA,NA,NA,NA,NA,0.01,1.29619050729547,0.991302370253281,25,"hier",5,56
"281","N_total",0.0947602876186862,1.73958985858633e-151,0.182044113136071,1.73958985858633e-151,1.33692698504729e-30,0.0297925066543287,1.33692698504729e-30,1.73958985858633e-151,1.73958985858633e-151,2.36037040111553e-07,0.01,1.60938801361334,0.500000076493016,100,"TAindex",10,57
"282","5yrs20ages",0.591853062345543,0.524576238516678,NA,NA,NA,NA,NA,NA,NA,NA,0.132774932640153,1.0805335851449,0.977941696172863,5,"hier",2,57
"283","10yrs10ages",0.0244990030318689,0.00177342746726353,0.620070283680708,NA,NA,NA,NA,NA,NA,NA,0.01,2.65655590549797,0.986956379026133,10,"hier",3,57
"284","20yrs5ages",0.0712061162952027,0.0391773493894937,0.314512800650394,8.86791227702778e-271,NA,NA,NA,NA,NA,NA,0.01,1.93937021705339,0.998900382755047,20,"hier",4,57
"285","25yrs4ages",0.000902530140956995,0.0549228239607966,0.145889061417623,0.072485289059077,0,NA,NA,NA,NA,NA,0.01,1.66404080034554,0.992828592024607,25,"hier",5,57
"286","N_total",0.0921732534207688,0,0.16891306940019,0,0,0.038538989637002,0,0,0,3.18893356755199e-126,0.01,1.59703327144803,0.500000076493016,100,"TAindex",10,58
"287","5yrs20ages",0.719213775251757,0.531197374548121,NA,NA,NA,NA,NA,NA,NA,NA,0.109232070294619,1.13449762351216,0.978775039466005,5,"hier",2,58
"288","10yrs10ages",0.0463237686886397,0.00124621270002092,0.584178012219502,NA,NA,NA,NA,NA,NA,NA,0.01,2.13952882075621,0.98318254579238,10,"hier",3,58
