"","index","recnoise1","recnoise2","meanpeaks","varprey","meanPeriod","sdperiod"
"441","441",0.700595613926068,-0.208067675987658,0.4,12802.3629233291,33.2,0
"442","442",0.116124559829859,-2.56243862381806,0.4,4538.43364098759,23.8011904761905,2.56587950181885
"443","443",0.0288950288405881,-1.34430526401402,0.85,432.276840263391,9.32416666666667,0.0232423036371732
"444","444",-0.215720926832965,-0.0811633050702451,1.25,1142.58411473945,6.52896551724138,0.0136898738403328
"445","445",1.1989424635739,0.107658511176694,0.4,41384.3644380764,35.385,0.916816574664174
"446","446",0.648719019419462,0.814187534246028,1.35,4900.37771500543,6.0469790594585,0.59010657513648
"447","447",1.93904864926084,-0.757537356820655,0,100673.778579882,42,0
"448","448",NA,NA,NA,NA,NA,NA
"449","449",-0.626475297795797,-0.139616487516387,1.45,499.082693692445,8.11894335065458,1.5304916947929
"450","450",NA,NA,NA,NA,NA,NA
"451","451",2.2259710541588,0.535971632061791,0.4,155744.948384328,39.57,1.08608422664562
"452","452",1.54112249852363,-0.0976703483041311,0,59571.3488579037,37,0
"453","453",NA,NA,NA,NA,NA,NA
"454","454",0.126365080120192,0.671942730611702,1.2,1782.59334666569,22.1213962271818,12.022636859693
"455","455",NA,NA,NA,NA,NA,NA
"456","456",NA,NA,NA,NA,NA,NA
"457","457",2.12776233186306,1.93461558743256,0.2,141956.626252082,46.025,3.56539779036067
"458","458",1.11283643281902,-0.269915859807145,0.05,27250.1875167084,30,0
"459","459",-0.668874491705833,-0.191459964736238,1.4,486.76047439161,6.83190439700785,0.481617795243969
"460","460",0.534253500623656,0.389352700815946,1.25,4137.76407194023,6.70708128078818,0.0149836388324394
"461","461",NA,NA,NA,NA,NA,NA
"462","462",1.59895305808577,-1.16216213326525,0.05,71054.4746336442,34.7166666666667,1.26710518724988
"463","463",NA,NA,NA,NA,NA,NA
"464","464",-0.968983167300266,-0.24437023400263,0.1,346.811825274932,26.9345238095238,0.0824333789458796
"465","465",0.193064989091562,0.68146577126921,1.05,1933.32529382227,29.6333175059236,22.8729361804494
"466","466",NA,NA,NA,NA,NA,NA
"467","467",-1.14895235672417,-0.691897863422759,1.2,288.637200938359,6.60794334975369,0.0166347356851122
"468","468",1.73140194399294,-1.70908843923702,0.1,87598.2687458266,33.25,0
"469","469",NA,NA,NA,NA,NA,NA
"470","470",-0.234534343392492,0.162734501992851,1.4,1021.09465459874,7.36077898927724,1.16875181712522
"471","471",NA,NA,NA,NA,NA,NA
"472","472",0.421485667552615,-0.281063031680947,0.9,2574.75892717265,8.81385281385282,0.00444146472764109
"473","473",NA,NA,NA,NA,NA,NA
"474","474",0.83136224300456,-1.14138916490493,0,17972.6486068026,27.6,0
"475","475",-0.807617395054391,-1.39586530584259,0.95,427.024772235524,8.32747035573123,0.0214113765097509
"476","476",1.71320046378667,0.625886147956394,0,67040.9491624898,32.5,0
"477","477",-0.175100772922352,0.0870447901240902,1.25,1205.21319927769,6.29816855164218,0.30660640456864
"478","478",0.80295366593014,-0.272979673182694,0.2,19975.0226754687,25.3392857142857,0.0951989267827117
"479","479",NA,NA,NA,NA,NA,NA
"480","480",-1.04690526482669,-1.08025202819027,1.05,363.769741167263,7.21367521367521,0.0188415486026068
"481","481",NA,NA,NA,NA,NA,NA
"482","482",NA,NA,NA,NA,NA,NA
"483","483",0.406135088655893,0.43716140961276,1.2,3370.07844453202,6.5149035965888,0.0965107983135885
"484","484",1.08305420048983,-0.30455425565028,0.4,28477.9749050565,40.0916666666667,1.82612218162483
"485","485",-0.533554302980901,-1.66916201358542,0.75,324.510016336836,11.4707720588235,0.0277047959056175
"486","486",NA,NA,NA,NA,NA,NA
"487","487",-0.158707105474393,-2.05901782028488,0.5,2944.63854065751,21.3747023809524,1.17119909712585
"488","488",NA,NA,NA,NA,NA,NA
"489","489",0.774498774502361,1.49951338493525,0.4,6770.35263306587,85.3439869281046,61.4836537553603
"490","490",NA,NA,NA,NA,NA,NA
"491","491",NA,NA,NA,NA,NA,NA
"492","492",0.209090231460613,-1.08774115408898,0.9,652.265802268786,9.34821428571428,0.0102735877183558
"493","493",0.387406501088231,0.885358026406107,1.35,2710.9213892041,25.1265744109494,15.6519832553211
"494","494",NA,NA,NA,NA,NA,NA
"495","495",0.668885638383959,0.350144157919626,0.4,13603.0407923709,30.3816666666667,0.571186822296271
"496","496",0.597493138147689,-0.981314293343656,0.05,13926.5386757597,27.8333333333333,0
"497","497",0.583076467532687,-1.97317229180504,0.25,9514.73152170824,27.8654761904762,0.430396767242337
"498","498",0.702901868973947,0.340485759303108,0.35,17071.6429815366,37.98,1.26620028348391
"499","499",NA,NA,NA,NA,NA,NA
"500","500",-1.23119622518941,-0.615570733953543,0.3,293.147928236463,27.9678571428571,0.0661251728850661
"501","501",NA,NA,NA,NA,NA,NA
"502","502",0.49161018425121,-0.277081407527732,0.85,2736.9821538854,9,0
"503","503",0.362774212916948,-0.17380614873889,1,2767.89392853353,8.34950592885376,0.00979313586131536
"504","504",NA,NA,NA,NA,NA,NA
"505","505",0.235606360714532,0.665429399046062,1.05,2101.6027216509,12.5688060291513,3.75534543189879
"506","506",-0.634805357879564,-0.0224311907105631,0.2,491.778204680986,18.4587577700078,8.44231075025358
"507","507",1.4896903464574,1.17024191755956,0.05,39005.2487582159,39.615,3.89510826820676
"508","508",0.788675751258857,-0.579023478782891,0.05,17565.7445607903,41.5,0
"509","509",-0.34573939801842,-0.189618435271019,1.4,930.295459532312,6.54068965517241,0.0187257757839361
"510","510",0.076874954166806,0.677299633437405,1.05,1771.62656189738,17.7982327484344,6.57011785297443
"511","511",1.40492540411455,-1.11035387073993,0.45,56985.1322007401,46.325,2.46835231640354
"512","512",NA,NA,NA,NA,NA,NA
"513","513",2.09812762346975,-0.154162738466363,0,140441.008520387,40.95,0.102597835208515
"514","514",1.60171546248053,-1.83618434645049,0.4,70593.5209425306,51.2083333333333,20.2754334541678
"515","515",1.86094024349904,-0.789423345334067,0.15,108435.926945247,33.535,0.156524758424986
"516","516",NA,NA,NA,NA,NA,NA
"517","517",0.223205096127413,0.150637670145497,1.2,2396.08854085128,6.66551724137931,0.0163057751120906
"518","518",-1.22939162739443,-0.799603271443287,1.1,287.292178295059,6.63472906403941,0.0180970315571382
"519","519",-1.30721842336314,-0.792255860643705,0.25,286.611142139939,23.5208242377411,7.99472175077754
"520","520",NA,NA,NA,NA,NA,NA
"521","521",NA,NA,NA,NA,NA,NA
"522","522",0.992565541061085,-0.446032057432674,0.45,19254.3019801044,26.7733333333333,0.218875381778165
"523","523",-2.00941862288886,-1.77993961034038,1,285.226368965634,8,0
"524","524",0.836946960624713,0.551225679996127,0.45,15096.5985608583,21.3125,0.152644811888552
"525","525",NA,NA,NA,NA,NA,NA
"526","526",NA,NA,NA,NA,NA,NA
"527","527",NA,NA,NA,NA,NA,NA
"528","528",0.504891134409988,-1.70589241944136,0.5,10225.0702880196,43.5666666666667,2.15238206134778
"529","529",NA,NA,NA,NA,NA,NA
"530","530",1.83310431713913,-0.507905418466674,0.35,118268.625571842,29.8125,3.66515868113438
"531","531",1.59163589921375,-0.410996186690469,0.45,51080.7809040001,45.8333333333333,3.76192062431223
"532","532",NA,NA,NA,NA,NA,NA
"533","533",-0.249642138850589,-1.32277213778978,0.9,465.503504102298,9,0
"534","534",1.2313068111088,0.452216426727197,0.55,38624.2635059152,26.2488095238095,0.200321230272201
"535","535",-1.01155753996945,-0.580242325831429,1.25,310.779051596903,6.60344827586207,0.0176892819325026
"536","536",1.26339548899465,-0.517889930675252,0.45,37344.6408804231,32.5516666666667,0.569956908189541
"537","537",-1.31551435960035,-0.691893757657845,0.5,291.572940474731,28.3,0.068398556805676
"538","538",-0.641104534507336,-0.814147727349978,1.05,569.132467255231,7.17542735042735,0.0177756521926931
"539","539",NA,NA,NA,NA,NA,NA
"540","540",NA,NA,NA,NA,NA,NA
"541","541",-1.86025456065865,-0.945580059324925,0.1,296.220641472102,30.0383333333333,0.0789366464454043
"542","542",NA,NA,NA,NA,NA,NA
"543","543",-0.157210891548736,0.631147969553363,1.15,1105.79470631035,21.3916111228747,9.72847800742626
"544","544",-0.140155251964199,-0.426332026928845,1.15,1133.27952980795,7.05171957671958,0.0187306346471278
"545","545",1.3163624630523,1.30143862758169,0,29223.2853192406,14.0735386072261,5.5301033219747
"546","546",NA,NA,NA,NA,NA,NA
"547","547",0.126864170495527,0.0702057001619567,1.2,2000.02961561318,6.66206896551724,0.0142581963427554
"548","548",-0.201196149350764,-0.625354287448182,1,1072.93320772078,8,0
"549","549",NA,NA,NA,NA,NA,NA
"550","550",NA,NA,NA,NA,NA,NA
"551","551",1.39753772542042,-0.639864878699828,0.4,41759.4653684766,39.4375,2.25054817883625
"552","552",0.432729350229597,-0.31042001203944,0.9,2472.84195649014,8.90562770562771,0.00177658589105607
"553","553",0.42045624374705,-0.634574380909244,0.85,1407.25484542962,9.2272619047619,0.0221673672524153
"554","554",NA,NA,NA,NA,NA,NA
"555","555",NA,NA,NA,NA,NA,NA
"556","556",0.215216926725122,-0.0592323900835301,1.15,2157.11968525078,6.90231481481482,0.0171355488665968
"557","557",NA,NA,NA,NA,NA,NA
"558","558",-1.51172018722965,-2.61608782892463,0.4,523.060642971612,11.9045238095238,0.272167244448976
"559","559",-1.44215271207349,-0.564429735437088,0.05,322.993630002898,28.2416666666667,0.0850696309223389
