"","model","R2","age","age_class","OOS_R2","OOS_rmse","rmse","ln_post","lnL_LOO","df","age class","rho","species"
"37","SB_indvAge",0.430886772588737,"13",NA,-1.03322982193016,0.433605933627625,0.0725141695824814,-14.6551074845075,-9.55394660099689,2.91760968680256,"X13",NA,NA
"38","SB_indvAge",0.996703776146558,"14",NA,-2.04057407470065,0.215113189298222,0.00520628854735794,3.44497305531138,18.7518604725157,2.98868477603023,"X14",NA,NA
"39","KRFC_mixedAge",0.950182406473908,"1",NA,-0.0482944353099279,1.01663633618264,0.221623270867866,-16.6097415036488,-4.90478452013189,15.6045571372684,"2",NA,NA
"40","KRFC_mixedAge",0.993470535604486,"2",NA,0.722248774077529,0.527399005666839,0.0808630454162424,-14.0909702764051,4.02315236682195,21.3579613804438,"3",NA,NA
"41","KRFC_mixedAge",0.842871062268999,"3",NA,0.640782473985015,0.514689560318544,0.340404025954704,-4.48509966755012,5.02848384969081,5.06005505157272,"4",NA,NA
"42","KRFC_mixedAge",0.363508792923367,"4",NA,0.0320887120685051,0.925334730272486,0.750373156752982,-17.5282963715926,-10.639156022498,4.79646699467107,"5",NA,NA
"43","SB_mixedAge",0.995298195478392,"1",NA,0.0798335035535654,0.999843048260604,0.0714711726577569,-13.5180495155394,-0.965439932198171,20.5179951320378,"X1",NA,NA
"44","SB_mixedAge",0.834063016390616,"2",NA,0.172091914425978,0.918025923495427,0.410993997114481,-17.396346928461,-8.49405827777244,12.4501062526758,"X2",NA,NA
"45","SB_mixedAge",0.996140116760171,"3",NA,0.607658593137125,0.599092946465018,0.059422267169322,-10.6079385011435,5.51256429866661,21.3201935973885,"X3",NA,NA
"46","SB_mixedAge",0.968525740250572,"4",NA,0.733523955581813,0.511147110759556,0.175668780369362,-9.98477403565527,7.00762601658467,15.4535352215684,"X4",NA,NA
"47","SB_mixedAge",0.709931196500499,"5",NA,0.547651920236081,0.610843190211267,0.48915204428641,-10.550300151471,-0.592686841324092,5.70333965053728,"X5",NA,NA
"48","SB_mixedAge",0.970027916995236,"6",NA,0.82688301917198,0.417539748022426,0.173734653903502,-6.2798636481593,9.43535272807082,14.7411308795449,"X6",NA,NA
"49","SB_mixedAge",0.94699846175339,"7",NA,0.718828310031024,0.530512822939118,0.230332025704455,-8.66903676207948,4.37432902341,13.5517515466971,"X7",NA,NA
"50","SB_mixedAge",0.981019224988747,"8",NA,0.754626594996342,0.512079538520429,0.142423170250813,-9.78985189853828,6.29528432017857,17.1826949140289,"X8",NA,NA
"51","SB_mixedAge",0.990037814471253,"9",NA,0.289671484314874,0.839118641876878,0.0993736078299979,-13.2560070678752,0.884987985781585,19.5802523231384,"X9",NA,NA
"52","SB_mixedAge",0.994826539153602,"10",NA,0.42117444859256,0.772223341244641,0.0730061860262872,-14.664735299202,1.05074753593922,21.1690225533517,"X10",NA,NA
"53","SB_mixedAge",0.992749210418747,"11",NA,0.400667062623375,0.794616453447385,0.0874009456364446,-11.0301819413145,6.54073195880369,18.8834125178103,"X11",NA,NA
"54","SB_mixedAge",0.917903118743397,"12",NA,0.436453689028562,0.780901850662618,0.298054014732687,-10.1758003324967,0.915917472069319,10.4294459076147,"X12",NA,NA
"55","SB_mixedAge",0.999181180297101,"13",NA,0.445797880453432,0.777662820803207,0.0298917531601823,0.708859148695653,20.1186570546446,18.1047896585627,"X13",NA,NA
"56","SB_mixedAge",0.492086627096272,"14",NA,0.24123069735515,0.922164307876086,0.754480911507718,-20.6789733933437,-12.4084452408304,6.04971877808119,"X14",NA,NA
"57","KRFC_ageStruc",0.9788,"all",NA,0.7003,23752.7328,6321.7915,-48.6775,-27.5856,75.1806,"all",0.924856405938685,"Chinook Salmon"
"58","KRFC_Ntotal",0.6552,"all",NA,0.2268,64339.1374,42965.9193,-14.135,-6.4074,5.908,"all",0.499999826518018,"Chinook Salmon"
"59","SB_ageStruc",0.6139,"all",NA,0.5486,22.5158,20.8217,-174.8577,-159.8713,28.6058,"all",0.944728166390418,"Striped Bass"
"60","SB_Ntotal",0.977,"all",NA,0.7022,72.7049,20.2271,-7.6291,9.8496,16.9182,"all",0.499999826518018,"Striped Bass"
