"","index","recnoise1","recnoise2","meanpeaks","varprey","meanPeriod","sdperiod"
"1","1",NA,NA,NA,NA,NA,NA
"2","2",0.697497842210002,0.551410379953441,0.476190476190476,26311.4645737828,18.9666666666667,0.0483045891539655
"3","3",NA,NA,NA,NA,NA,NA
"4","4",NA,NA,NA,NA,NA,NA
"5","5",-0.148319043200921,0.222171233720813,0.523809523809524,30576.0456338302,14,0
"6","6",-1.58898421882175,0.180586496525547,0.904761904761905,30796.0172612081,8.10748792270531,0.0216053654318764
"7","7",-1.36583527006595,1.9795201097841,0.952380952380952,11568.3599970019,14.5328459899888,2.61592608578827
"8","8",NA,NA,NA,NA,NA,NA
"9","9",-0.604940189015407,0.814234181304254,0.80952380952381,20432.4996319229,13.5764268139268,3.20024494032819
"10","10",NA,NA,NA,NA,NA,NA
"11","11",-0.905397065839847,0.203213590577353,0.80952380952381,30372.0527364064,9.70526315789474,0.0215725279283359
"12","12",-0.705035181669629,1.41408202367388,0.904761904761905,15044.7082871194,13.4073704073704,3.7388000813013
"13","13",1.5031067078743,0.859248183161152,0.380952380952381,31602.5827791123,30.4126984126984,4.49432328598442
"14","14",0.111519918629236,0.518624909964195,0.428571428571429,25349.6118540492,15,0
"15","15",-2.88075296093479,1.47757764846983,1,14345.8522823415,12.1349206349206,0.0179445611574169
"16","16",0.0417752469971142,0.355859986016453,0.666666666666667,27966.1473121232,14.8183760683761,0.0397918097332811
"17","17",0.458015809788654,0.113892154731572,0.523809523809524,34162.6288460282,18,0
"18","18",-0.381215658613734,0.46145680599887,0.666666666666667,25595.7732135569,12.4920634920635,0.0314550153301184
"19","19",-0.470189637926784,0.139800377482787,0.571428571428571,32270.1444645212,12.5015873015873,0.0306887429165636
"20","20",0.0640406867773407,1.07755650619148,0.523809523809524,18758.1826669405,13.6130298273155,0.528123372011694
"21","21",1.81432634149823,0.00130253363687442,0.19047619047619,42652.5515559879,36.7976190476191,0.10059347702037
"22","22",NA,NA,NA,NA,NA,NA
"23","23",0.348516810394529,1.78525934453369,0.666666666666667,13972.195058047,11.1451330532213,0.0291258865630507
"24","24",0.470278603473781,0.0480356908414508,0.380952380952381,36060.6439380761,17.952380952381,0.0511766315719166
"25","25",NA,NA,NA,NA,NA,NA
"26","26",2.60975107329571,1.65177121506419,0.0476190476190476,102882.754968385,70.7619047619048,1.10248636747861
"27","27",1.57573537670953,0.400697088942656,0.380952380952381,34785.5829146377,31.7396825396825,0.171146151843987
"28","28",-0.284429141995884,1.634495508352,0.761904761904762,14068.2334577597,14.549891491173,2.38312991875683
"29","29",NA,NA,NA,NA,NA,NA
"30","30",NA,NA,NA,NA,NA,NA
"31","31",0.163086106088516,-0.0487387639314035,0.571428571428571,38772.0073432052,15.961038961039,0.0460993229851922
"32","32",NA,NA,NA,NA,NA,NA
"33","33",-0.782824842879912,0.981630973451012,0.666666666666667,18548.1037860933,13.0764553490394,3.59046285336454
"34","34",1.25934397112559,-0.468461934157069,0.142857142857143,63634.1151010001,26.9659863945578,0.0623479686388547
"35","35",-0.361298575782253,0.0500453981819302,0.761904761904762,34943.3812616925,13,0
"36","36",NA,NA,NA,NA,NA,NA
"37","37",0.0808507552212542,0.454638860422846,0.428571428571429,26317.1419354747,15,0
"38","38",NA,NA,NA,NA,NA,NA
"39","39",NA,NA,NA,NA,NA,NA
"40","40",-1.2658106914981,0.175808084439602,0.904761904761905,30962.1098747118,8.72150072150072,0.0165458222764297
"41","41",-0.998549506637062,-0.0477858002816901,0.80952380952381,37843.7171476526,9.67142857142857,0.026055099753974
"42","42",0.564272634987534,-0.133172704370858,0.428571428571429,42699.9655075916,18.952380952381,0.0563436169819009
