"","model","R2","age","age_class","OOS_R2","OOS_rmse","rmse","ln_post","lnL_LOO","df","age class","rho","species"
"1","fithieraggR2",0.345561893073299,"all","all",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","fithieraggR2KRFC",0.706380078934985,"all","all",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","KRFC_Hier",0.959105596702091,"1",NA,0.529995839165551,10926.4601476031,3223.00198189402,NA,NA,NA,"1",NA,NA
"4","KRFC_Hier",0.984396079988587,"2",NA,0.696567979637465,32713.687098478,7418.49227338797,NA,NA,NA,"2",NA,NA
"5","KRFC_Hier",0.973470039263695,"3",NA,0.569941420179193,21870.6030355883,5432.06869355136,NA,NA,NA,"3",NA,NA
"6","KRFC_Hier",0.98347766436869,"4",NA,0.395730223743794,1470.23673402198,243.112647675332,NA,NA,NA,"4",NA,NA
"7","SB_Hier",0.307982515458785,"1",NA,0.00845440172740841,53.9057580414739,45.0336705030196,NA,NA,NA,"1",NA,NA
"8","SB_Hier",0.56830618359053,"2",NA,0.206770344663457,91.2200907874532,67.2944027409972,NA,NA,NA,"2",NA,NA
"9","SB_Hier",0.476702655881258,"3",NA,0.132202291005363,76.4674001235859,59.3801568156202,NA,NA,NA,"3",NA,NA
"10","SB_Hier",0.696597008127991,"4",NA,0.483378890608115,66.6413656522902,51.0702217966512,NA,NA,NA,"4",NA,NA
"11","SB_Hier",0.577249998121722,"5",NA,0.266887606615704,33.2409440854106,25.242355464863,NA,NA,NA,"5",NA,NA
"12","SB_Hier",0.501345862283185,"6",NA,0.24032719558889,40.1215928248539,32.5060792638006,NA,NA,NA,"6",NA,NA
"13","SB_Hier",0.620500278769169,"7",NA,0.223805400837654,19.3235516071968,13.5116184763179,NA,NA,NA,"7",NA,NA
"14","SB_Hier",0.508611686085604,"8",NA,0.318197900548915,19.4256575751563,16.4914549920945,NA,NA,NA,"8",NA,NA
"15","SB_Hier",0.649623578814269,"9",NA,0.442107919709938,3.72651353094032,2.95321482916737,NA,NA,NA,"9",NA,NA
"16","SB_Hier",0.678438457434185,"10",NA,0.401689878945415,2.78385155230652,2.04086815868031,NA,NA,NA,"10",NA,NA
"17","SB_Hier",0.529628897273996,"11",NA,0.177972040914966,2.15845103721018,1.63274823658509,NA,NA,NA,"11",NA,NA
"18","SB_Hier",0.626965255377473,"12",NA,0.369451717149926,1.34386128057538,1.0336414332174,NA,NA,NA,"12",NA,NA
"19","SB_Hier",0.440870019855655,"13",NA,0.0020194726112911,0.605193424765335,0.452990982643092,NA,NA,NA,"13",NA,NA
"20","SB_Hier",0.273680157053309,"14",NA,-0.0518351834860136,0.26669806495278,0.221620521446434,NA,NA,NA,"14",NA,NA
"21","KRFC_indvAge",0.646683679666107,"1",NA,-0.0532367653517523,23345.3619119533,3973.55903317569,-8.31119712546619,-0.300938303752714,5.05191762174787,"2",NA,NA
"22","KRFC_indvAge",0.917527866705625,"2",NA,0.440431092039514,47766.129875373,16131.6280561528,-12.5522263774196,-3.79015957375691,9.52588001924962,"3",NA,NA
"23","KRFC_indvAge",0.841394828449958,"3",NA,0.276285894155869,26306.1974705932,13878.3013435467,-12.5969351268772,-5.14771001064839,8.14283356844073,"4",NA,NA
"24","KRFC_indvAge",0.94328732635588,"4",NA,-0.920740811019618,2956.84788270145,393.130526348003,-8.8782956690178,2.19400504796854,8.04193720727334,"5",NA,NA
"25","SB_indvAge",0.911059128917736,"1",NA,-3.40352152479559,70.9173763424857,19.8295020878026,-11.0581141463166,-4.14431687145826,4.82591790570763,"X1",NA,NA
"26","SB_indvAge",0.713452901695622,"2",NA,-0.869590431611585,113.568460124799,52.8296060597475,-8.74577586176562,-0.812384739608382,3.29787038923361,"X2",NA,NA
"27","SB_indvAge",0.799054637486016,"3",NA,-3.63670270099219,133.665214635507,35.1037322295635,-8.94739015283055,-0.745493253693386,4.99023678791232,"X3",NA,NA
"28","SB_indvAge",0.998459507139815,"4",NA,-2.25476749730699,172.421620892663,3.54119082706453,-6.28802589378885,11.1800750547994,8.65235882872082,"X4",NA,NA
"29","SB_indvAge",0.761145377521983,"5",NA,-0.667523562739681,60.1749617577892,14.9527059665835,-7.81708394643892,0.821175924718519,3.70141118412389,"X5",NA,NA
"30","SB_indvAge",0.451933938847558,"6",NA,-0.100408596953313,55.6675404253865,28.824646844595,-12.1739541227847,-6.20782911346471,3.27351349519876,"X6",NA,NA
"31","SB_indvAge",0.971614830532059,"7",NA,0.172663809494465,26.0349266008374,2.3750295048347,-9.44286313126717,1.36248566869576,7.9652942454348,"X7",NA,NA
"32","SB_indvAge",0.945666785608719,"8",NA,-0.451802603223004,36.9520817491521,3.53246944971711,-9.0459856581554,1.02701658084713,5.74263781128201,"X8",NA,NA
"33","SB_indvAge",0.977590536669777,"9",NA,-0.562153136203903,5.39987254326901,0.820518939937284,-11.6039713125066,-1.5505203317037,8.0087006325035,"X9",NA,NA
"34","SB_indvAge",0.927704207909658,"10",NA,-0.509875168823298,5.23762010724934,0.70448944029948,-12.1582218973756,-4.48533732746394,7.10992471792428,"X10",NA,NA
"35","SB_indvAge",0.711786795266823,"11",NA,-0.0611346966201016,3.2502357514086,0.686325411981333,-12.230872141784,-6.24444192445822,4.87739286196863,"X11",NA,NA
"36","SB_indvAge",0.914208065667519,"12",NA,0.0606342818958997,2.1360975866298,0.30120453817439,-12.3759743835656,-5.8079607879729,6.92265753736771,"X12",NA,NA
