"","model","R2","age","age_class","OOS_R2","OOS_rmse","rmse","ln_post","lnL_LOO","df","age class","rho","species"
"1","fithieraggR2",-12846.7872769966,"all","all",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","fithieraggR2KRFC",0.706380078934985,"all","all",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","KRFC_Hier",0.959105596702091,"1",NA,0.529995839165551,10926.4601476031,3223.00198189402,NA,NA,NA,"1",NA,NA
"4","KRFC_Hier",0.984396079988587,"2",NA,0.696567979637465,32713.687098478,7418.49227338797,NA,NA,NA,"2",NA,NA
"5","KRFC_Hier",0.973470039263695,"3",NA,0.569941420179193,21870.6030355883,5432.06869355136,NA,NA,NA,"3",NA,NA
"6","KRFC_Hier",0.98347766436869,"4",NA,0.395730223743794,1470.23673402198,243.112647675332,NA,NA,NA,"4",NA,NA
"7","SB_Hier",0.199005425250163,"1",NA,-0.128523130004488,0.113872166135091,0.0959350126193962,NA,NA,NA,"1",NA,NA
"8","SB_Hier",0.435002935238384,"2",NA,0.109542881302967,0.160166338417491,0.127581539366887,NA,NA,NA,"2",NA,NA
"9","SB_Hier",0.45936727893253,"3",NA,0.196869295946887,0.130912431174599,0.107408570621542,NA,NA,NA,"3",NA,NA
"10","SB_Hier",0.406621488191017,"4",NA,0.0680777357105447,0.11822958016254,0.0943413770629314,NA,NA,NA,"4",NA,NA
"11","SB_Hier",0.546558682511725,"5",NA,0.283250744152112,0.0558129536821967,0.0443927374468195,NA,NA,NA,"5",NA,NA
"12","SB_Hier",0.458361221976151,"6",NA,0.157053125145185,0.0478227934987353,0.038334492097488,NA,NA,NA,"6",NA,NA
"13","SB_Hier",0.413581318030603,"7",NA,0.102205639750459,0.0335662883492834,0.0271280628734692,NA,NA,NA,"7",NA,NA
"14","SB_Hier",0.369864749476425,"8",NA,0.176905705580794,0.0262933511606164,0.0230058367490299,NA,NA,NA,"8",NA,NA
"15","SB_Hier",0.590335769789653,"9",NA,0.386903176498744,0.00652147431710886,0.00533083545947215,NA,NA,NA,"9",NA,NA
"16","SB_Hier",0.53891519932779,"10",NA,0.321332210145405,0.0059216404166116,0.004880943901766,NA,NA,NA,"10",NA,NA
"17","SB_Hier",0.640318000602074,"11",NA,0.411853714553916,0.00436159170907924,0.00341084262133413,NA,NA,NA,"11",NA,NA
"18","SB_Hier",0.209402636012202,"12",NA,0.0450338636625781,0.00384145185271026,0.00349525680166929,NA,NA,NA,"12",NA,NA
"19","SB_Hier",0.354756801501675,"13",NA,0.0834350011404855,0.00112412086167404,0.000943176759563611,NA,NA,NA,"13",NA,NA
"20","SB_Hier",0.289209130204054,"14",NA,0.0480805984473069,0.000443128512064603,0.000382913365577741,NA,NA,NA,"14",NA,NA
"21","KRFC_indvAge",0.646683679666107,"1",NA,-0.0532367653517523,23345.3619119533,3973.55903317569,-8.31119712546619,-0.300938303752714,5.05191762174787,"1",NA,NA
"22","KRFC_indvAge",0.917527866705625,"2",NA,0.440431092039514,47766.129875373,16131.6280561528,-12.5522263774196,-3.79015957375691,9.52588001924962,"2",NA,NA
"23","KRFC_indvAge",0.841394828449958,"3",NA,0.276285894155869,26306.1974705932,13878.3013435467,-12.5969351268772,-5.14771001064839,8.14283356844073,"3",NA,NA
"24","KRFC_indvAge",0.94328732635588,"4",NA,-0.920740811019618,2956.84788270145,393.130526348003,-8.8782956690178,2.19400504796854,8.04193720727334,"4",NA,NA
"25","SB_indvAge",0.86913392282099,"1",NA,-0.449107091729628,0.151572922745736,0.0302388018938289,-12.9151326398834,-7.11351157635751,6.10241018088699,"1",NA,NA
"26","SB_indvAge",0.888226392505325,"2",NA,-0.906526453178594,0.245450020919911,0.0467292959316546,-7.97219111444445,1.06438003873514,6.08828165747042,"2",NA,NA
"27","SB_indvAge",0.997441002622974,"3",NA,-0.824390796453882,0.194028377354186,0.00542138822053083,-3.89769704092567,11.1109174796916,7.17612217736269,"3",NA,NA
"28","SB_indvAge",0.791303793399264,"4",NA,-0.246090926938963,0.159611625322977,0.0458701858249473,-9.93892038704619,-3.56436917930475,4.33703186744445,"4",NA,NA
"29","SB_indvAge",0.971859718439005,"5",NA,-0.682685391959337,0.107758177751256,0.00785655588591118,-6.85119571444185,4.07907605972624,6.83880790694548,"5",NA,NA
"30","SB_indvAge",0.984692410916589,"6",NA,-0.660833827017449,0.0780972282200314,0.00539113646653394,-7.77583093968276,3.89154408796225,7.31965399096406,"6",NA,NA
"31","SB_indvAge",0.724039993892654,"7",NA,0.205039865677108,0.0437023116172909,0.00906506570477399,-6.19776986517958,2.34095745996872,3.95840116020593,"7",NA,NA
"32","SB_indvAge",0.778449319425322,"8",NA,0.342314433942882,0.0286085242690079,0.0108813218604066,-10.1351957871557,-3.73847681171709,5.2959672545428,"8",NA,NA
"33","SB_indvAge",0.393979864865734,"9",NA,-0.172618259956579,0.0098476392676475,0.00570755083754932,-7.99099897969088,-1.33718559017525,2.8649272531283,"9",NA,NA
"34","SB_indvAge",0.860586591215933,"10",NA,-0.403194243277399,0.0107098368536175,0.00128283058589903,-8.01517602001571,0.244702107520146,5.85321092369684,"10",NA,NA
"35","SB_indvAge",0.873542117382531,"11",NA,-0.475949621083437,0.00941737800168516,0.000602813004913912,-7.49239413979617,0.766610794449305,5.3586020182865,"11",NA,NA
"36","SB_indvAge",0.0273302386370735,"12",NA,-0.170499338495036,0.00585868507446542,0.00133437189898806,-6.96846467619133,-0.581012283555867,1.0874028542715,"12",NA,NA
